icpsr,bioname,chamber,party_code,wing,nominate_dim1,nominate_dim2,state_abbrev,born,died,gen,region,total_vote,iso_num,oppo_per,first_cong,last_cong,congress_num,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
2383,"DAVIS, Glenn Robert",House,Republican,Center,0.433,-0.196,WI,1914,1988,greatest,Midwest,344,113,0.328488372,80,93,10,X,X,X,X,X,X,0.285714286,0.615384615,0.416666667,0.571428571,0.357142857,X,X,X,X,0.490566038,0.5,0.279069767,0.122807018,0.207317073,X,X,X,X,X,X,X,X,X
14826,"GREGG, Judd Alan",House,Republican,Center,0.429,-0.737,NH,1947,NA,boomer,North,500,164,0.328,97,111,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.266055046,0.366412214,0.283185841,0.37414966,X,X
12110,"SMITH, Ralph Tyler",Senate,Republican,Center,0.245,-0.47,IL,1915,1972,greatest,Midwest,61,20,0.327868852,91,91,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.327868852,X,X,X,X,X,X,X,X,X,X,X
12011,"DANIEL, Wilbur Clarence (Dan)",House,Democrat,Right,0.161,0.775,VA,1914,1988,greatest,South,1034,339,0.327852998,91,100,10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.425531915,0.306451613,0.483146067,0.388888889,0.319277108,0.429530201,0.186915888,0.285714286,0.235849057,0.258823529,X,X
14021,"HOLT, Marjorie Sewell",House,Republican,Right,0.368,0.061,MD,1920,NA,greatest,South,790,259,0.327848101,93,99,7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.454545455,0.379310345,0.355421687,0.406015038,0.175257732,0.275590551,0.22826087,X,X,X
7824,"REUSS, Henry Schoellkopf",House,Democrat,Left,-0.481,-0.278,WI,1912,2002,greatest,Midwest,898,294,0.327394209,84,97,14,X,X,X,X,X,X,X,X,X,X,0.066666667,0.068965517,0.047619048,0,0,0.096153846,0.186046512,0.404761905,0.532258065,0.4,0.265060241,0.445121951,0.355555556,0.485436893,X,X,X,X,X
10516,"ELLSWORTH, Robert Fred",House,Republican,Center,0.148,-0.367,KS,1926,2011,greatest,Midwest,110,36,0.327272727,87,89,3,X,X,X,X,X,X,X,X,X,X,X,X,X,0.097560976,0.482758621,0.45,X,X,X,X,X,X,X,X,X,X,X,X,X
14902,"DIXON, Alan John",Senate,Democrat,Center,-0.188,0.312,IL,1927,2014,greatest,Midwest,627,205,0.326953748,97,102,6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.398058252,0.382022472,0.297709924,0.392307692,0.241071429,0.209677419
10191,"WILLIAMS, William Robert",House,Republican,Center,0.357,-0.39,NY,1884,1972,lost,North,52,17,0.326923077,82,85,4,X,X,X,X,X,X,X,X,0.25,0.230769231,0.357142857,0.461538462,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
14514,"HODGES, Kaneaster, Jr.",Senate,Democrat,Right,-0.393,0.766,AR,1938,NA,silent,South,46,15,0.326086957,95,95,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.326086957,X,X,X,X,X,X,X
15455,"DUNCAN, John J., Jr.",House,Republican,Right,0.604,-0.476,TN,1947,NA,boomer,South,138,45,0.326086957,101,115,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.308510638,0.363636364
11054,"WHALEN, Charles William, Jr.",House,Republican,Left,-0.139,-0.714,OH,1920,2011,greatest,Midwest,451,147,0.32594235,90,95,6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.069767442,0.413043478,0.426229508,0.329268293,0.238636364,0.389312977,X,X,X,X,X,X,X
11206,"SPONG, William Belser, Jr.",Senate,Democrat,Right,-0.186,0.572,VA,1920,1997,greatest,South,304,99,0.325657895,90,92,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.211764706,0.337209302,0.390977444,X,X,X,X,X,X,X,X,X,X
6442,"METCALF, Lee Warren",House,Democrat,Center,-0.483,0.379,MT,1911,1978,greatest,Rockies,737,240,0.325644505,83,95,13,X,X,X,X,X,X,X,X,X,0,0,0.071428571,0.117647059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6442,"METCALF, Lee Warren",Senate,Democrat,Center,-0.483,0.379,MT,1911,1978,greatest,Rockies,737,240,0.325644505,83,95,13,X,X,X,X,X,X,X,X,X,X,X,X,X,0.031746032,0.123076923,0.138461538,0.207792208,0.434210526,0.61682243,0.570093458,0.35,0.541666667,X,X,X,X,X,X,X
14035,"MARTIN, James Grubbs",House,Republican,Center,0.347,-0.168,NC,1935,NA,silent,South,691,225,0.325615051,93,98,6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.360465116,0.35443038,0.327044025,0.401408451,0.238095238,0.266666667,X,X,X,X
11037,"NICHOLS, William Flynt",House,Democrat,Right,-0.042,0.872,AL,1918,1988,greatest,South,1078,351,0.325602968,90,101,12,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.473684211,0.416666667,0.306122449,0.447058824,0.397727273,0.299363057,0.435714286,0.216981132,0.307692308,0.198113208,0.265734266,X,X
6611,"MONTOYA, Joseph Manuel",House,Democrat,Center,-0.269,0.288,NM,1915,1978,greatest,Southwest,621,202,0.325281804,85,94,10,X,X,X,X,X,X,X,X,X,X,X,0.130434783,0.222222222,0.026315789,0.142857143,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6611,"MONTOYA, Joseph Manuel",Senate,Democrat,Center,-0.269,0.288,NM,1915,1978,greatest,Southwest,621,202,0.325281804,85,94,10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.130434783,0.184210526,0.470588235,0.480916031,0.47706422,0.327868852,X,X,X,X,X,X,X,X
3604,"GILLETTE, Wilson Darwin",House,Republican,Center,0.388,-0.057,PA,1880,1951,missionary,North,80,26,0.325,77,82,6,X,X,X,0,0.157894737,0.434782609,0.375,0.857142857,0.5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6754,"MOSS, Frank Edward (Ted)",Senate,Democrat,Center,-0.396,0.192,UT,1911,2003,greatest,Rockies,671,218,0.324888227,86,94,9,X,X,X,X,X,X,X,X,X,X,X,X,0.395833333,0.064516129,0.169491525,0.123076923,0.174418605,0.434210526,0.545454545,0.516483516,0.297297297,X,X,X,X,X,X,X,X
14020,"HINSHAW, Andrew Jackson",House,Republican,Right,0.265,0.011,CA,1923,NA,greatest,West,111,36,0.324324324,93,94,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.358024691,0.233333333,X,X,X,X,X,X,X,X
10784,"WOLFF, Lester Lionel",House,Democrat,Left,-0.264,-0.293,NY,1919,NA,greatest,North,642,208,0.323987539,89,96,8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.078431373,0.052631579,0.369565217,0.462962963,0.388235294,0.235294118,0.427631579,0.320610687,X,X,X,X,X,X
4552,"HOOK, Frank Eugene",House,Democrat,Left,-0.6,-0.78,MI,1893,1982,lost,Midwest,105,34,0.323809524,74,79,5,0.384615385,0.5,0.208333333,0.289473684,X,0.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
12102,"COOK, Marlow Webster",Senate,Republican,Center,0.136,-0.347,KY,1926,2016,greatest,South,303,98,0.323432343,91,93,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.342105263,0.335877863,0.291666667,X,X,X,X,X,X,X,X,X
13026,"McCORMACK, Mike",House,Democrat,Center,-0.348,0.282,WA,1921,NA,greatest,West,489,158,0.323108384,92,96,5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.377777778,0.395348837,0.238095238,0.328671329,0.305343511,X,X,X,X,X,X
13015,"FRENZEL, William Eldridge",House,Republican,Center,0.353,-0.815,MN,1928,2014,silent,Midwest,1102,356,0.323049002,92,101,10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.293103448,0.298850575,0.279069767,0.2875,0.355555556,0.257425743,0.401515152,0.369369369,0.328671329,0.314606742,X
2087,"COTTON, Norris H.",House,Republican,Center,0.395,-0.318,NH,1900,1989,lost,North,741,239,0.322537112,80,94,16,X,X,X,X,X,X,0.0625,0.333333333,0.166666667,0.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2087,"COTTON, Norris H.",Senate,Republican,Center,0.395,-0.318,NH,1900,1989,lost,North,741,239,0.322537112,80,94,16,X,X,X,X,X,X,X,X,X,X,0.173076923,0.242424242,0.173913043,0.596491228,0.620689655,0.583333333,0.407894737,0.2,0.19047619,0.241758242,X,X,X,X,X,X,X,X,X
14419,"FLIPPO, Ronnie Gene",House,Democrat,Right,-0.175,0.834,AL,1937,NA,silent,South,831,268,0.322503008,95,101,7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.430555556,0.404255319,0.18627451,0.325757576,0.247191011,0.323943662,0.234567901,X
14642,"LEE, Gary Alcide",House,Republican,Center,0.346,-0.247,NY,1933,NA,silent,North,245,79,0.32244898,96,97,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.410071942,0.20754717,X,X,X,X,X
2605,"DINGELL, John David, Jr.",House,Democrat,Center,-0.448,0.313,MI,1926,NA,greatest,Midwest,1350,435,0.322222222,84,113,19,X,X,X,X,X,X,X,X,X,X,0,0.103448276,0.052631579,0,0.038461538,0.02,0.026315789,0.131578947,0.222222222,0.3875,0.189873418,0.355263158,0.310077519,0.358490566,0.472,0.59047619,0.514084507,0.362637363,0.15
7500,"POFF, Richard Harding",House,Republican,Right,0.265,0.202,VA,1923,2011,greatest,South,348,112,0.32183908,83,92,10,X,X,X,X,X,X,X,X,X,0.142857143,0.066666667,0.275862069,0.523809524,0.340909091,0.483870968,0.481481481,0.395348837,0.181818182,0.169811321,X,X,X,X,X,X,X,X,X,X
10461,"YOUNGER, Jesse Arthur",House,Republican,Center,0.296,-0.285,CA,1893,1967,lost,West,202,65,0.321782178,83,90,8,X,X,X,X,X,X,X,X,X,0.153846154,0.071428571,0.172413793,0,0.315789474,0.551724138,0.5,0.333333333,X,X,X,X,X,X,X,X,X,X,X,X
11004,"BRASCO, Frank James",House,Democrat,Left,-0.423,-0.151,NY,1932,1998,silent,North,202,65,0.321782178,90,93,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.048780488,0.409090909,0.428571429,0.344262295,X,X,X,X,X,X,X,X,X
14268,"PRESSLER, Larry Lee",House,Republican,Center,0.213,-0.259,SD,1942,NA,silent,Midwest,892,287,0.321748879,94,104,9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.493975904,0.569105691,X,X,X,X,X,X,X
14268,"PRESSLER, Larry Lee",Senate,Republican,Center,0.213,-0.259,SD,1942,NA,silent,Midwest,892,287,0.321748879,94,104,9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.257142857,0.325581395,0.414893617,0.23255814,0.1328125,0.276785714,0.194029851
14107,"JOHNSTON, John Bennett, Jr.",Senate,Democrat,Right,-0.192,0.765,LA,1932,NA,silent,South,967,311,0.321613237,93,104,10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.333333333,0.1625,0.375,0.23255814,0.361702128,0.305263158,0.3359375,0.416666667,0.311926606,0.328358209
14229,"HANNAFORD, Mark Warren",House,Democrat,Left,-0.295,-0.043,CA,1925,1985,greatest,West,246,79,0.321138211,94,95,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.259259259,0.351515152,X,X,X,X,X,X,X
15129,"CHAPMAN, Jim",House,Democrat,Right,-0.198,0.657,TX,1945,NA,silent,Southwest,346,111,0.320809249,99,104,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.390625,0.389261745,0.2,0.23255814
13044,"TERRY, John Hart",House,Republican,Center,0.335,-0.009,NY,1924,2001,greatest,North,53,17,0.320754717,92,92,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.320754717,X,X,X,X,X,X,X,X,X,X
49104,"WOFFORD, Harris",Senate,Democrat,Center,-0.334,0.003,PA,1926,NA,greatest,North,53,17,0.320754717,102,103,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.320754717
14827,"GUNDERSON, Steven Craig",House,Republican,Center,0.203,-0.293,WI,1951,NA,boomer,Midwest,655,210,0.320610687,97,104,6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.318181818,0.397058824,0.4,0.305732484,0.215053763,0.159090909
15083,"MOLLOHAN, Alan Bowlby",House,Democrat,Right,-0.292,0.657,WV,1943,NA,silent,South,540,173,0.32037037,98,111,5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.414814815,0.330434783,0.311688312,0.241758242,0.2
4812,"INOUYE, Daniel Ken",House,Democrat,Center,-0.319,0.062,HI,1924,2012,greatest,West,1330,426,0.320300752,86,112,17,X,X,X,X,X,X,X,X,X,X,X,X,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4812,"INOUYE, Daniel Ken",Senate,Democrat,Center,-0.319,0.062,HI,1924,2012,greatest,West,1330,426,0.320300752,86,112,17,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.092307692,0.028571429,0.105882353,0.4,0.5,0.422222222,0.230769231,0.25,0.181818182,0.478723404,0.441860465,0.571428571,0.483050847,0.293577982,0.136363636
15063,"SMITH, Robert Freeman",House,Republican,Center,0.396,-0.203,OR,1931,NA,silent,West,537,172,0.320297952,98,105,5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.330769231,0.369369369,0.294871795,0.326315789,0.244444444
3592,"GILLESPIE, Dean Milton",House,Republican,Center,0.369,-0.463,CO,1884,1949,lost,Rockies,25,8,0.32,78,79,2,X,X,X,X,0,0.421052632,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1482,"CANNON, Howard Walter",Senate,Democrat,Center,-0.211,0.495,NV,1912,2002,greatest,Rockies,966,309,0.319875776,86,97,12,X,X,X,X,X,X,X,X,X,X,X,X,0.520833333,0.293103448,0.472727273,0.211267606,0.279069767,0.236111111,0.185840708,0.405172414,0.247058824,0.460674157,0.192771084,0.433333333,X,X,X,X,X
9623,"VANIK, Charles Albert",House,Democrat,Left,-0.366,-0.374,OH,1913,2007,greatest,Midwest,799,255,0.319148936,84,96,13,X,X,X,X,X,X,X,X,X,X,0,0.115384615,0.05,0,0.032258065,0.037735849,0.1,0.391304348,0.516129032,0.449438202,0.313253012,0.453416149,0.419847328,X,X,X,X,X,X
14633,"HANCE, Kent Ronald",House,Democrat,Right,-0.042,0.747,TX,1942,NA,silent,Southwest,348,111,0.318965517,96,98,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.372413793,0.20754717,0.360824742,X,X,X,X
14411,"CORCORAN, Thomas Joseph",House,Republican,Center,0.319,-0.247,IL,1939,NA,silent,Midwest,555,177,0.318918919,95,98,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.360946746,0.373333333,0.214953271,0.286821705,X,X,X,X
14040,"MOORHEAD, Carlos John",House,Republican,Center,0.465,-0.119,CA,1922,2011,greatest,West,1132,361,0.318904594,93,104,10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.411764706,0.4,0.357575758,0.430555556,0.263636364,0.308270677,0.219298246,0.241830065,0.258064516,0.288888889
10593,"GURNEY, Edward John",House,Republican,Right,0.306,0.183,FL,1914,1996,greatest,South,455,145,0.318681319,88,93,6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.642857143,0.538461538,0.605263158,X,X,X,X,X,X,X,X,X,X,X,X
10593,"GURNEY, Edward John",Senate,Republican,Right,0.306,0.183,FL,1914,1996,greatest,South,455,145,0.318681319,88,93,6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.282352941,0.15942029,0.263157895,X,X,X,X,X,X,X,X,X
10557,"SCHWEIKER, Richard Schultz",House,Republican,Center,0.029,-0.575,PA,1926,2015,greatest,North,791,252,0.318584071,87,96,10,X,X,X,X,X,X,X,X,X,X,X,X,X,0.11627907,0.225806452,0.185185185,0.151515152,X,X,X,X,X,X,X,X,X,X,X,X
10557,"SCHWEIKER, Richard Schultz",Senate,Republican,Center,0.029,-0.575,PA,1926,2015,greatest,North,791,252,0.318584071,87,96,10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.406976744,0.302158273,0.508474576,0.388888889,0.343137255,0.189473684,X,X,X,X,X,X
14660,"SHUMWAY, Norman David",House,Republican,Right,0.556,0.39,CA,1934,NA,silent,West,741,236,0.318488529,96,101,6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.394366197,0.289719626,0.3515625,0.238938053,0.275641026,0.357894737,X
2195,"CROSBY, Charles Noel",House,Democrat,Center,-0.426,0.013,PA,1876,1951,missionary,North,22,7,0.318181818,73,75,2,0.416666667,0.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
11016,"ESHLEMAN, Edwin Duing",House,Republican,Center,0.276,-0.156,PA,1920,1985,greatest,North,286,91,0.318181818,90,94,5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.380952381,0.380952381,0.166666667,0.291139241,0.391304348,X,X,X,X,X,X,X,X
12037,"GOLDWATER, Barry Morris, Jr.",House,Republican,Center,0.355,-0.025,CA,1938,NA,silent,West,579,184,0.317789292,91,97,7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.323529412,0.277777778,0.338028169,0.275,0.265306122,0.438848921,0.222222222,X,X,X,X,X
10581,"CLEVELAND, James Colgate",House,Republican,Center,0.218,-0.343,NH,1920,1995,greatest,North,687,218,0.317321689,88,96,9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.322580645,0.20754717,0.35,0.382978723,0.274193548,0.375,0.24137931,0.278481013,0.41322314,X,X,X,X,X,X
9322,"THOMPSON, Frank, Jr.",House,Democrat,Left,-0.511,-0.165,NJ,1918,1989,greatest,North,738,234,0.317073171,84,96,13,X,X,X,X,X,X,X,X,X,X,0,0.038461538,0,0,0.032258065,0.047619048,0.090909091,0.351351351,0.574074074,0.43902439,0.301204819,0.461538462,0.403225806,X,X,X,X,X,X
563,"BECKER, Frank John",House,Republican,Center,0.364,-0.428,NY,1899,1981,lost,North,142,45,0.316901408,83,88,6,X,X,X,X,X,X,X,X,X,0.166666667,0,0.24137931,0.1,0.43902439,0.615384615,X,X,X,X,X,X,X,X,X,X,X,X,X,X
14841,"MARTIN, Lynn Morley",House,Republican,Center,0.345,-0.67,IL,1939,NA,silent,Midwest,597,189,0.316582915,97,101,5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.311926606,0.388059701,0.289473684,0.272727273,0.325581395,X
6831,"MUSKIE, Edmund Sixtus",Senate,Democrat,Left,-0.379,-0.052,ME,1914,1996,greatest,North,803,254,0.316313823,86,96,11,X,X,X,X,X,X,X,X,X,X,X,X,0.177777778,0.015873016,0.09375,0.038461538,0.118421053,0.45,0.556962025,0.54954955,0.421686747,0.376344086,0.298245614,X,X,X,X,X,X
11204,"HOLLINGS, Ernest Frederick",Senate,Democrat,Right,-0.293,0.925,SC,1922,NA,greatest,South,1265,400,0.316205534,90,108,13,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.373493976,0.328947368,0.325396825,0.422413793,0.277108434,0.351648352,0.277777778,0.402173913,0.461538462,0.233082707,0.267175573,0.214285714,0.253731343
3581,"GILDEA, James Hilary",House,Democrat,Left,-0.484,-0.316,PA,1890,1988,lost,North,19,6,0.315789474,74,75,2,0.2,0.444444444,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4473,"HOBLITZELL, John Dempsey, Jr.",Senate,Republican,Center,0.282,-0.444,WV,1912,1962,greatest,South,19,6,0.315789474,85,85,1,X,X,X,X,X,X,X,X,X,X,X,0.315789474,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
15012,"BRITT, Charles Robin",House,Democrat,Center,-0.178,0.123,NC,1942,NA,silent,South,133,42,0.315789474,98,98,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.315789474,X,X,X,X
14259,"MOORE, William Henson, III",House,Republican,Right,0.24,0.144,LA,1939,NA,silent,South,732,231,0.31557377,94,99,6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.355555556,0.272189349,0.4,0.279279279,0.367647059,0.172839506,X,X,X
2827,"EATON, Charles Aubrey",House,Republican,Center,0.264,-0.327,NJ,1868,1953,missionary,North,149,47,0.315436242,69,82,9,0.75,0.727272727,0.548387097,0.25,0.125,0.090909091,0,0.125,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
10569,"ANDREWS, Mark",House,Republican,Center,0.087,-0.024,ND,1926,NA,greatest,Midwest,1009,318,0.315163528,88,99,12,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.5,0.37037037,0.333333333,0.097560976,0.177419355,0.37037037,0.373493976,0.298780488,0.333333333,X,X,X,X,X,X
10569,"ANDREWS, Mark",Senate,Republican,Center,0.087,-0.024,ND,1926,NA,greatest,Midwest,1009,318,0.315163528,88,99,12,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.265306122,0.362637363,0.325757576,X,X,X
2513,"DENT, John Herman",House,Democrat,Center,-0.384,0.445,PA,1908,1988,greatest,North,508,160,0.31496063,85,95,11,X,X,X,X,X,X,X,X,X,X,X,0.142857143,0.5,0.027777778,0,0.0625,0,0.305555556,0.409090909,0.564102564,0.35,0.477777778,X,X,X,X,X,X,X
10812,"MILLER, Jack Richard",Senate,Republican,Center,0.326,-0.418,IA,1916,1994,greatest,Midwest,505,159,0.314851485,87,92,6,X,X,X,X,X,X,X,X,X,X,X,X,X,0.571428571,0.538461538,0.283783784,0.303370787,0.252873563,0.141732283,X,X,X,X,X,X,X,X,X,X
14516,"HUMPHREY, Muriel Buck",Senate,Democrat,Left,-0.456,-0.206,MN,1912,1998,greatest,Midwest,54,17,0.314814815,95,95,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.314814815,X,X,X,X,X,X,X
8636,"SMITH, Howard Worth",House,Democrat,Right,0.035,0.937,VA,1883,1976,lost,South,359,113,0.314763231,72,89,16,0.333333333,0.142857143,0.03030303,0.184210526,0.0625,0.095238095,0,0.1,0.083333333,0.461538462,0.538461538,0.48,0.571428571,0.523809524,0.5,0.423076923,X,X,X,X,X,X,X,X,X,X,X,X,X
1077,"BROOKS, Jack Bascom",House,Democrat,Right,-0.407,0.725,TX,1922,2012,greatest,Southwest,1376,433,0.314680233,83,103,20,X,X,X,X,X,X,X,X,X,0.142857143,0,0.103448276,0.25,0.023809524,0.033333333,0.02,0.024390244,0.096774194,0.120689655,0.273809524,0.195121951,0.35443038,0.373015873,0.36,0.424,0.6,0.528169014,0.373493976,0.214285714
11058,"WYLIE, Chalmers Pangburn",House,Republican,Center,0.23,-0.13,OH,1920,1998,greatest,Midwest,1233,388,0.314679643,90,102,13,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.463414634,0.475,0.290322581,0.4625,0.363636364,0.357575758,0.411347518,0.237623762,0.286821705,0.214285714,0.24822695,0.181818182,0.222222222
3769,"GRAY, Kenneth James",House,Democrat,Center,-0.364,0.45,IL,1924,2014,greatest,Midwest,623,196,0.314606742,84,93,10,X,X,X,X,X,X,X,X,X,X,0.428571429,0.413793103,0.571428571,0,0,0.06122449,0,0.119047619,0.24,0.24137931,X,X,X,X,X,X,X,X,X
15101,"GRAY, Kenneth James",House,Democrat,Right,-0.438,0.615,IL,1924,2014,greatest,Midwest,623,196,0.314606742,99,100,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.544642857,0.503546099,X,X
3110,"FERGUSON, Homer Samuel",Senate,Republican,Center,0.32,-0.947,MI,1889,1982,lost,Midwest,124,39,0.314516129,78,83,6,X,X,X,X,0.608695652,0.210526316,0.2,0.384615385,0.235294118,0.157894737,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
14278,"SPELLMAN, Gladys Noon",House,Democrat,Left,-0.308,-0.216,MD,1918,1988,greatest,South,372,117,0.314516129,94,97,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.227272727,0.355828221,0.32231405,X,X,X,X,X,X
7925,"RIVERS, Lucius Mendel",House,Democrat,Right,-0.089,0.996,SC,1905,1970,greatest,South,331,104,0.314199396,77,92,16,X,X,X,0.129032258,0.052631579,0.2,0.090909091,0.6,0.111111111,0.222222222,0.1,0.45,0.578947368,0.633333333,0.387096774,0.260869565,0.378378378,0.282051282,X,X,X,X,X,X,X,X,X,X,X
14676,"ROYER, William Howard",House,Republican,Center,0.177,-0.165,CA,1920,2013,greatest,West,121,38,0.314049587,96,96,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.314049587,X,X,X,X,X,X
339,"BAILEY, Cleveland Monroe",House,Democrat,Center,-0.331,0.392,WV,1886,1965,lost,South,153,48,0.31372549,79,87,8,X,X,X,X,X,0.411764706,X,0.083333333,0.222222222,0.5,0.466666667,0.392857143,0.631578947,0.048780488,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
10761,"RACE, John Abner",House,Democrat,Center,-0.215,0.193,WI,1914,1983,greatest,Midwest,51,16,0.31372549,89,89,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.31372549,X,X,X,X,X,X,X,X,X,X,X,X,X
14626,"FROST, Jonas Martin",House,Democrat,Center,-0.316,0.354,TX,1942,NA,silent,Southwest,734,230,0.313351499,96,108,7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.251851852,0.262135922,0.31147541,0.407407407,0.414814815,0.27173913,0.153846154
8883,"STENNIS, John Cornelius",Senate,Democrat,Right,-0.056,0.998,MS,1901,1995,greatest,South,1424,446,0.313202247,80,100,21,X,X,X,X,X,X,0.076923077,0.222222222,0.117647059,0.578947368,0.326923077,0.473684211,0.583333333,0.507936508,0.637931034,0.385714286,0.355555556,0.238095238,0.218045113,0.230769231,0.209302326,0.338461538,0.313253012,0.275510204,0.230769231,0.165048544,0.342592593,X,X
13047,"YOUNG, Charles William (Bill)",House,Republican,Center,0.325,-0.112,FL,1930,2013,silent,South,1172,367,0.313139932,92,113,11,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.283333333,0.465909091,0.471910112,0.348387097,0.412162162,0.171428571,0.292307692,0.234234234,0.22,0.27173913,0.272727273
